symbol,price_change_pct,current_price,start_price,current_RSI,rsi_change,current_ADX,adx_change,current_MACD,macd_change,current_MFI,mfi_change,current_Stoch_K,stoch_change,current_BB_B,bb_b_change,YF_pct,trend_direction,BB_potential,BB_downside,period_high,period_low,period_volatility
HEKTS.IS,-0.3225803474481759,3.0899999141693115,3.0999999046325684,46.55362551099695,6.008116666816427,15.088111497693472,-2.618009481378671,-0.04376182157713515,0.0326013542827015,45.61109389742494,5.571109442044374,17.58967695164232,10.020217737121566,0.44392475417921157,0.25928597051800234,16.47057437566582,sideways,5.937142353769764,-4.739726286563817,3.2799999713897705,2.950000047683716,0.08462147146820617
MAVI.IS,-3.53732190907301,30.579999923706055,31.701379776000977,34.40314002299788,-12.304847469319647,17.30533736705856,-6.238520528675888,-0.33832054320532734,0.2776274166032593,34.74231632090485,-6.222571362175344,3.124213125011771,-28.777581354344395,0.04539592321123719,-0.37960860311131,9.749367276632793,sideways,12.949559035066827,-0.6158125676068771,35.17444614100017,30.260000228881836,1.0640140950438224
ARCLK.IS,-6.560284863186972,105.4000015258789,112.80000305175781,31.23118601666071,5.295946713965247,29.99858858275212,-1.1406355511686002,-4.660601901947189,1.640467233296846,22.037318807228544,9.105990318401332,5.5444913843381896,4.9495502125819595,0.07525700968813254,0.025829993125666556,2.2868995498814986,downtrend,17.134464851859498,-1.3944291558484645,124.0,104.30000305175781,5.009199403405426
KRDMD.IS,-7.472706977757204,22.040000915527344,23.81999969482422,33.563161626415095,-1.8275269175744668,35.00980362663409,-11.00391544583428,-0.8457402541740251,0.8116156565588888,32.814592147575524,4.097794793138721,3.493089105361993,-11.110799478491495,0.008648970133132148,-0.23835551665779828,0.49670003473647645,downtrend,13.969416044439086,-0.12187515673622862,25.399999618530273,21.979999542236328,0.7966005539561016
ZOREN.IS,-7.999999706561745,2.990000009536743,3.25,28.57194508880958,-9.05516552443763,24.92808367235714,-15.85576277342878,-0.09446791250157194,0.01896339911668843,48.25772035097984,-1.2893963229578205,3.934159284300318,-5.490436818866968,-0.022533268224086654,-0.1860453157203175,3.3333300219643105,downtrend,15.57647648226521,0.343254281761074,3.4800000190734863,2.950000047683716,0.11682644804402048
SMRTG.IS,-8.02631764695918,27.959999084472656,30.399999618530273,30.54603401729134,-3.6760233385528096,13.04368225913013,-5.217682023998055,-0.9376154899654487,0.19861830598631158,53.73787873688046,-4.981078226877841,8.500669330546218,4.920943039190464,-0.02349962883716936,-0.08436572752365565,5.467362641465893,sideways,13.747314185348337,0.315639372757448,31.84000015258789,27.34000015258789,0.9632644389972256
TTRAK.IS,-8.285479901558656,559.0,609.5,28.385399637475285,-1.354389833913359,26.397053170935184,-4.161084795212201,-23.28665640785107,9.326786422677856,33.722452547024474,18.530572924529878,2.8913630229419702,-0.2631940513584077,0.04124709925994568,-0.16715397308418609,0.9651215827310421,downtrend,13.823698157650298,-0.5947178356467075,632.5,556.5,20.673193295972244
BRSAN.IS,-8.56945404284727,330.75,361.75,31.450539119875913,-12.605833589969656,10.594416562474906,-3.0852224624160183,-9.706392320064424,-8.426792534925369,33.48825061756467,-25.987961161428004,8.392251480312508,-6.695467817933107,0.024422371886723766,-0.14536207777201968,9.58904109589041,sideways,12.35773543383003,-0.30936052831225247,372.5,320.25,10.746204960479377
FROTO.IS,-10.54687177363245,80.1500015258789,89.5999984741211,32.367712899076025,-13.369291790005981,20.42939029445864,1.6312445422610473,-1.9489137881204925,-2.772464272347449,28.484895835795918,-0.3689308240604916,1.0671730231020817,-5.258072005230554,-0.030103076426406108,-0.24913704435796688,17.411983491454976,downtrend,23.759801923360023,0.6943413232552098,100.4000015258789,80.1500015258789,4.741806990310863
EGPRO.IS,-10.971198184058883,20.079999923706055,22.55449867248535,31.477950482791968,-13.875626745744455,28.52552360098261,9.909499541500118,-0.7295379209322874,-0.36398211781684253,25.193897197264477,-37.54314121611885,11.352351409819248,-6.829463733911192,0.08823134895864582,-0.21807934483607422,1.300025884794671,downtrend,15.799372244347353,-1.5288965289894874,23.082204844841296,19.989999771118164,0.8924771143650112
MIATK.IS,-11.48105620689236,30.84000015258789,34.84000015258789,30.95879533741995,-7.616860930709443,23.46149586150786,0.9595445723125628,-1.6705507128905097,-0.038733011883039126,26.25203073905081,-13.214175813545474,1.9678897288513182,-12.169604839473863,0.05104432784314273,-0.12491138458007064,0.22599386329461812,downtrend,17.154927499955285,-0.9227635906773113,37.0,30.799999237060547,1.4299983570764638
AEFES.IS,-11.706420304080723,139.3000030517578,157.7691192626953,30.311016882946205,-9.40165405016296,18.941384028911443,1.8008298299441137,-5.11251914093566,-2.453762199788173,25.013156827190393,-26.97365878127399,5.1512068443195185,-26.232793727985186,0.024680128067394808,-0.09080130801155534,0.580373309618387,sideways,21.84241532269069,-0.5527146764651159,173.93276061097447,139.0,8.001712067743675
ALCAR.IS,-18.6456400742115,877.0,1078.0,29.367993129178576,-17.706637603464262,21.234427695206225,3.873537794865271,-52.57644563134352,-75.34125375264159,28.433932970877482,-14.001907117567495,6.1631944444444455,-15.150348612202784,0.12589243486265855,-0.09168889703330185,6.183956297918144,downtrend,26.781992052860247,-3.857248609302666,1114.0,858.0,68.9216708338264
